AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,target
43.0,24.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,-300.0,6.0,6.0,0.0,1.0,1
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,9400.0,6.0,6.0,0.0,1.0,1
15.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
59.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,500.0,1.0,6.0,0.0,1.0,0
15.0,12.0,5.0,2.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1200.0,0.0,6.0,2.0,2.0,0
39.0,19.0,5.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,23000.0,6.0,6.0,2.0,1.0,1
61.0,16.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19000.0,6.0,6.0,0.0,1.0,0
59.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
24.0,22.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,400.0,1.0,6.0,2.0,1.0,1
25.0,22.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,0
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5300.0,1.0,6.0,0.0,1.0,0
56.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4000.0,6.0,6.0,0.0,1.0,0
34.0,19.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,1.0,1.0,0
16.0,13.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
25.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,0
21.0,11.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
15.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
35.0,19.0,2.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
17.0,14.0,5.0,2.0,2.0,7.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
15.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0
30.0,11.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8500.0,1.0,6.0,1.0,1.0,1
38.0,1.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,1.0,1
18.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,19300.0,1.0,6.0,2.0,1.0,1
20.0,19.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,1
51.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
55.0,11.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
23.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
40.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9000.0,6.0,6.0,2.0,1.0,1
26.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,2.0,0
18.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2500.0,1.0,6.0,0.0,1.0,0
61.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20300.0,3.0,6.0,0.0,1.0,0
19.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,18000.0,4.0,6.0,0.0,1.0,0
54.0,16.0,3.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
62.0,16.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,8600.0,6.0,6.0,0.0,1.0,1
18.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,500.0,1.0,6.0,2.0,1.0,0
21.0,9.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
35.0,16.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
34.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,1
62.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5000.0,1.0,6.0,0.0,1.0,1
47.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17000.0,1.0,6.0,2.0,1.0,0
57.0,21.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,21000.0,1.0,6.0,0.0,1.0,0
42.0,12.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,23600.0,6.0,6.0,2.0,1.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,0
61.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,30000.0,6.0,6.0,0.0,1.0,0
20.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,17000.0,4.0,6.0,0.0,1.0,0
18.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
28.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
19.0,15.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,12280.0,6.0,6.0,2.0,1.0,1
25.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
30.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,2.0,0
38.0,22.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,19500.0,6.0,6.0,0.0,1.0,0
15.0,12.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0
54.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
17.0,14.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
46.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4200.0,2.0,6.0,2.0,1.0,1
31.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12300.0,1.0,6.0,2.0,1.0,1
38.0,20.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,9000.0,1.0,6.0,2.0,1.0,1
37.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
53.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,25000.0,1.0,6.0,0.0,1.0,0
24.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,1
60.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,2.0,1.0,0
44.0,21.0,5.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,10500.0,2.0,6.0,2.0,1.0,1
56.0,11.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
45.0,11.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
51.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,6.0,6.0,0.0,1.0,0
28.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5000.0,1.0,6.0,2.0,1.0,0
38.0,11.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1200.0,1.0,6.0,2.0,1.0,1
64.0,20.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,15000.0,3.0,6.0,0.0,1.0,0
47.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
39.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
59.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,15000.0,6.0,6.0,0.0,1.0,1
50.0,9.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,0
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
28.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
47.0,23.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
24.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
15.0,12.0,5.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,1
16.0,14.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
34.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20950.0,1.0,6.0,2.0,1.0,0
16.0,13.0,5.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,0
57.0,10.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,12000.0,6.0,6.0,0.0,1.0,0
49.0,9.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,14000.0,1.0,6.0,0.0,1.0,0
27.0,16.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
34.0,20.0,5.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
62.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13700.0,1.0,6.0,0.0,1.0,0
32.0,21.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,18000.0,1.0,6.0,2.0,1.0,1
24.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
52.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28000.0,1.0,6.0,0.0,1.0,0
56.0,18.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,29400.0,6.0,6.0,0.0,1.0,0
25.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,2.0,6.0,0.0,1.0,1
56.0,15.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2310.0,6.0,6.0,0.0,2.0,0
24.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
50.0,23.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,9600.0,2.0,6.0,2.0,1.0,0
51.0,15.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,700.0,6.0,6.0,0.0,1.0,1
22.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,0
17.0,15.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
38.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
23.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,18000.0,1.0,6.0,2.0,1.0,0
56.0,16.0,4.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10900.0,6.0,6.0,0.0,1.0,1
30.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,200.0,3.0,6.0,2.0,1.0,1
24.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,13000.0,1.0,6.0,0.0,1.0,0
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
58.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
47.0,16.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,6.0,6.0,2.0,1.0,0
56.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
31.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,6.0,6.0,1.0,1.0,0
53.0,14.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,0
29.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,1.0,1.0,1
34.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,2.0,1
22.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,16100.0,1.0,6.0,0.0,1.0,0
59.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6300.0,6.0,6.0,0.0,2.0,1
17.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
39.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,2.0,0
40.0,20.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18300.0,1.0,6.0,2.0,1.0,0
43.0,16.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,11800.0,3.0,6.0,2.0,1.0,1
59.0,17.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3600.0,6.0,6.0,0.0,1.0,0
37.0,8.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,13800.0,2.0,6.0,0.0,1.0,0
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2000.0,3.0,6.0,2.0,1.0,0
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
31.0,16.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,0
15.0,13.0,5.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
29.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17000.0,1.0,6.0,2.0,1.0,1
45.0,21.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,15000.0,6.0,6.0,2.0,1.0,1
35.0,16.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,2.0,1.0,1
18.0,18.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4000.0,6.0,6.0,0.0,1.0,0
29.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,6.0,2.0,1.0,0
58.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24500.0,1.0,6.0,0.0,2.0,0
16.0,13.0,5.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,480.0,2.0,6.0,2.0,1.0,0
52.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10200.0,6.0,6.0,0.0,1.0,1
30.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,23000.0,1.0,6.0,0.0,1.0,1
43.0,20.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,15300.0,6.0,6.0,2.0,1.0,1
15.0,11.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0
45.0,16.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,1.0,1
28.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
15.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
55.0,17.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
52.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
54.0,16.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,15200.0,1.0,6.0,0.0,1.0,1
29.0,21.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,6.0,6.0,0.0,1.0,1
55.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
47.0,5.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
20.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,1.0,0
16.0,13.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,9000.0,6.0,6.0,0.0,1.0,0
31.0,22.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,8600.0,6.0,6.0,2.0,1.0,0
34.0,21.0,1.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,1
16.0,13.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,500.0,1.0,6.0,0.0,1.0,0
55.0,19.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
25.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
63.0,8.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,14400.0,6.0,6.0,0.0,1.0,0
15.0,12.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
47.0,20.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,15700.0,1.0,6.0,2.0,2.0,1
24.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,0.0,1.0,1
45.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
35.0,16.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,8600.0,6.0,6.0,2.0,1.0,1
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,1.0,0
22.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6400.0,6.0,6.0,2.0,1.0,1
60.0,21.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24500.0,1.0,6.0,0.0,1.0,1
30.0,20.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12500.0,1.0,6.0,2.0,1.0,1
25.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
51.0,1.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
62.0,7.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,15000.0,1.0,6.0,0.0,1.0,0
18.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
40.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
19.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,19700.0,4.0,6.0,0.0,1.0,0
23.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,5900.0,1.0,6.0,2.0,1.0,0
47.0,18.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,0
54.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,0.0,1.0,0
33.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,1
40.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
17.0,14.0,5.0,1.0,2.0,7.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
20.0,14.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,1.0,1
30.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9000.0,3.0,6.0,0.0,1.0,0
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
16.0,13.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
18.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
31.0,13.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
